时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2023-08-15 16:00:00,1.17,455.61,0,0,0,0,449.18
2023-08-16 16:00:00,0.05,455.61,0,0,0,0,455.33
2023-08-17 16:00:00,0.83,455.61,0,0,0,0,451.04
2023-08-18 16:00:00,-0.98,454.46,0,-1149.89,552970,0,459.95
2023-08-21 16:00:00,-2.03,453.15,0,-1311,0,0,464.61
2023-08-22 16:00:00,-1.47,452.22,0,-926.6,0,-550464,460.46
2023-08-23 16:00:00,-3.5,452.22,0,0,0,0,472.25
2023-08-24 16:00:00,-2.95,452.22,0,0,0,0,469.01
2023-08-25 16:00:00,-4.44,452.22,0,0,0,0,477.88
2023-08-28 16:00:00,-3.42,452.22,0,0,0,0,471.77
2023-08-29 16:00:00,-1.02,452.22,0,0,0,0,457.91
2023-08-30 16:00:00,-0.58,452.22,0,0,0,0,455.44
2023-08-31 16:00:00,-1.12,452.22,0,0,0,0,458.47
2023-09-01 16:00:00,-0.89,452.22,0,0,0,0,457.18
2023-09-04 16:00:00,0.51,461.61,9390.65,0,551166,0,458.76
2023-09-05 16:00:00,-0.1,455.84,0,-5774,0,0,456.4
2023-09-06 16:00:00,-0.1,458.45,2614,0,0,0,459.01
2023-09-07 16:00:00,-1.9,449.1,0,-9356,0,0,459.73
2023-09-08 16:00:00,-2.06,444.49,0,-4604,0,0,455.94
2023-09-11 16:00:00,-1.05,444.27,0,-221.31,0,-544088,450.05
2023-09-12 16:00:00,-0.9,444.27,0,0,0,0,449.21
2023-09-13 16:00:00,-2.18,444.27,0,0,0,0,456.4
2023-09-14 16:00:00,-2.89,444.27,0,0,0,0,460.47
2023-09-15 16:00:00,-3.11,444.27,0,0,0,0,461.74
2023-09-18 16:00:00,-2.51,444.27,0,0,0,0,458.28
2023-09-19 16:00:00,-3.36,444.27,0,0,0,0,463.19
2023-09-20 16:00:00,-3.94,444.27,0,0,0,0,466.59
2023-09-21 16:00:00,-4.73,444.27,0,0,0,0,471.29
2023-09-22 16:00:00,-3.01,444.27,0,0,0,0,461.16
2023-09-25 16:00:00,-3.44,437.58,0,-6694.05,543509,0,456.73
2023-09-26 16:00:00,-3.91,437.27,0,-306.58,0,-537370,459.13
2023-09-27 16:00:00,-3.47,437.27,0,0,0,0,456.58
2023-09-28 16:00:00,-3.05,446.27,8994.01,0,536620,0,463.46
2023-10-09 16:00:00,-3.06,436.22,0,-10048,0,0,453.15
2023-10-10 16:00:00,-3.39,438.78,2563.31,0,0,-538991,457.69
2023-10-11 16:00:00,-3.21,438.78,0,0,0,0,456.65
2023-10-12 16:00:00,-2.43,438.78,0,0,0,0,452.2
2023-10-13 16:00:00,-3.15,438.78,0,0,0,0,456.3
2023-10-16 16:00:00,-4.13,438.78,0,0,0,0,461.99
2023-10-17 16:00:00,-4.16,438.78,0,0,0,0,462.17
2023-10-18 16:00:00,-5.48,438.78,0,0,0,0,470.02
2023-10-19 16:00:00,-6.89,438.78,0,0,0,0,478.65
2023-10-20 16:00:00,-7.69,438.78,0,0,0,0,483.66
2023-10-23 16:00:00,-9.13,438.78,0,0,0,0,492.91
2023-10-24 16:00:00,-8.14,438.78,0,0,0,0,486.52
2023-10-25 16:00:00,-7.12,438.78,0,0,0,0,480.08
2023-10-26 16:00:00,-6.85,431.7,0,-7079.22,537386,0,470.8
2023-10-27 16:00:00,-5.16,434.24,2533,0,0,0,463.31
2023-10-30 16:00:00,-3.91,443.83,9592,0,0,0,465.96
2023-10-31 16:00:00,-4.51,447.48,3649,0,0,0,473.34
2023-11-01 16:00:00,-4.77,454.66,7188,0,0,0,482.44
2023-11-02 16:00:00,-5.72,453.99,0,-679,0,0,487.6
2023-11-03 16:00:00,-4.59,448.53,0,-5451,0,0,474.92
2023-11-06 16:00:00,-2.65,462.85,14320,0,0,0,478.17
2023-11-07 16:00:00,-2.56,464.02,1170.11,0,111672,-111066,478.84
2023-11-08 16:00:00,-2.44,463.07,0,-951,0,0,477.15
2023-11-09 16:00:00,-2.96,458.63,0,-4445,0,0,475.67
2023-11-10 16:00:00,-3.3,460.48,1851,0,0,0,479.61
2023-11-13 16:00:00,-2.79,470.65,10168,0,0,0,487.03
2023-11-14 16:00:00,-2.49,468.51,0,-2139,0,0,483.03
2023-11-15 16:00:00,-1.79,467.91,0,-595,0,0,478.26
2023-11-16 16:00:00,-2.66,467.6,0,-315,0,0,483.11
2023-11-17 16:00:00,-2.25,469.27,1674,0,0,0,482.37
2023-11-20 16:00:00,-1.6,481.39,12115,0,0,0,490.84
2023-11-21 16:00:00,-1.95,478.78,0,-2606,0,0,490.29
2023-11-22 16:00:00,-3.19,476.78,0,-1999,0,0,495.79
2023-11-23 16:00:00,-2.34,478.64,1858,0,0,0,492.5
2023-11-24 16:00:00,-3.35,475.38,0,-3262,0,0,495.32
2023-11-27 16:00:00,-3.78,475.64,263.28,0,0,-575940,498.25
2023-11-28 16:00:00,-3.33,475.64,0,0,0,0,495.47
2023-11-29 16:00:00,-4.05,472.38,0,-3266.44,574794,0,496.54
2023-11-30 16:00:00,-4.43,471.66,0,-714,0,0,498.16
2023-12-01 16:00:00,-4.26,474.95,3288,0,0,0,500.53
2023-12-04 16:00:00,-4.52,480.76,5810,0,0,0,508.25
2023-12-05 16:00:00,-6.37,470.18,0,-10582.2,115456,-115050,508.97
2023-12-06 16:00:00,-5.77,467.41,0,-2766.48,0,-568064,502.15
2023-12-07 16:00:00,-6.05,467.41,0,0,0,0,503.95
2023-12-08 16:00:00,-6.42,467.41,0,0,0,0,506.34
2023-12-11 16:00:00,-5.34,467.41,0,0,0,0,499.42
2023-12-12 16:00:00,-5.14,467.41,0,0,0,0,498.16
2023-12-13 16:00:00,-6.17,467.41,0,0,0,0,504.72
2023-12-14 16:00:00,-6.61,467.41,0,0,0,0,507.57
2023-12-15 16:00:00,-6.84,467.41,0,0,0,0,509.07
2023-12-18 16:00:00,-7.94,461.33,0,-6085.87,566249,0,509.74
2023-12-19 16:00:00,-7.88,460.91,0,-413.84,0,-560648,508.89
2023-12-20 16:00:00,-9.09,460.91,0,0,0,0,516.99
2023-12-21 16:00:00,-8.32,460.91,0,0,0,0,511.81
2023-12-22 16:00:00,-9.06,460.91,0,0,0,0,516.79
2023-12-25 16:00:00,-8.89,460.91,0,0,0,0,515.64
2023-12-26 16:00:00,-9.88,460.91,0,0,0,0,522.4
2023-12-27 16:00:00,-9.39,460.91,0,0,0,0,519.04
2023-12-28 16:00:00,-7.45,460.91,0,0,0,0,506.06
2023-12-29 16:00:00,-6.26,460.91,0,0,0,0,498.37
2024-01-02 16:00:00,-6.92,471.6,10683.94,0,560187,0,514.1
2024-01-03 16:00:00,-7.57,484.25,12651,0,0,0,532.1
2024-01-04 16:00:00,-8.35,489.79,5544.1,0,117265,-129015,543.52
2024-01-05 16:00:00,-9.56,480.62,0,-9166,0,0,541.99
2024-01-08 16:00:00,-11.33,471.95,0,-8677,0,0,545.03
2024-01-09 16:00:00,-11.01,472.78,835.17,0,0,-561409,543.65
2024-01-10 16:00:00,-11.67,472.78,0,0,0,0,548.45
2024-01-11 16:00:00,-10.21,472.78,0,0,0,0,537.91
2024-01-12 16:00:00,-10.82,472.78,0,0,0,0,542.27
2024-01-15 16:00:00,-11.13,472.78,0,0,0,0,544.51
2024-01-16 16:00:00,-11.12,470.47,0,-2311.65,572166,0,541.84
2024-01-17 16:00:00,-13.41,468.02,0,-2454.8,0,-568310,555.99
2024-01-18 16:00:00,-13.23,468.02,0,0,0,0,554.63
2024-01-19 16:00:00,-13.93,468.02,0,0,0,0,559.95
2024-01-22 16:00:00,-17.92,468.02,0,0,0,0,592.03
2024-01-23 16:00:00,-17.1,468.02,0,0,0,0,585.19
2024-01-24 16:00:00,-16.17,468.02,0,0,0,0,577.59
2024-01-25 16:00:00,-14.06,468.02,0,0,0,0,560.95
2024-01-26 16:00:00,-14.81,468.02,0,0,0,0,566.77
2024-01-29 16:00:00,-17.02,468.02,0,0,0,0,584.53
2024-01-30 16:00:00,-19.26,468.02,0,0,0,0,603.52
2024-01-31 16:00:00,-21.9,468.02,0,0,0,0,627.3
2024-02-01 16:00:00,-22.32,468.02,0,0,0,0,631.23
2024-02-02 16:00:00,-24.69,468.02,0,0,0,0,654.24
2024-02-05 16:00:00,-27.65,468.02,0,0,0,0,685.1
2024-02-06 16:00:00,-23.95,468.02,0,0,0,0,646.9
2024-02-07 16:00:00,-22.28,468.02,0,0,0,0,630.85
2024-02-08 16:00:00,-19.89,468.02,0,0,0,0,609.05
2024-02-19 16:00:00,-18.88,468.02,0,0,0,0,600.22
2024-02-20 16:00:00,-18.61,468.02,0,0,0,0,597.9
2024-02-21 16:00:00,-17.79,524.05,56030.79,0,567362,0,659.09
2024-02-22 16:00:00,-16.74,559.14,35090.42,0,249711,-255896,691.66
2024-02-23 16:00:00,-15.71,599.54,40404.77,0,135630,-141183,729.92
2024-02-26 16:00:00,-15.22,626.41,26867.84,0,141036,-141426,756.82
2024-02-27 16:00:00,-13.19,645.61,19197.34,0,143220,-152070,758.9
2024-02-28 16:00:00,-16.32,576.32,0,-69291,0,0,708.22
2024-02-29 16:00:00,-13.57,603.05,26737,0,0,0,713.43
2024-03-01 16:00:00,-12.69,600.78,0,-2277,0,0,702.63
2024-03-04 16:00:00,-12.59,591.44,0,-9338,0,0,691.03
2024-03-05 16:00:00,-13.17,587.17,0,-4265.98,0,-667677,691.4
2024-03-06 16:00:00,-13.01,587.17,0,0,0,0,689.94
2024-03-07 16:00:00,-14.13,578.23,0,-8943.92,686404,0,689.83
2024-03-08 16:00:00,-13.02,578.68,452.3,0,0,-679001,680.27
2024-03-11 16:00:00,-11.41,578.68,0,0,0,0,666.09
2024-03-12 16:00:00,-10.67,588.88,10203.71,0,677632,0,671.16
2024-03-13 16:00:00,-10.71,587.01,0,-1878,0,0,669.41
2024-03-14 16:00:00,-11.38,584.75,0,-2252,0,0,672.68
2024-03-15 16:00:00,-10.53,603.76,19003,0,0,0,686.59
2024-03-18 16:00:00,-9.07,622.08,18320,0,0,0,694.11
2024-03-19 16:00:00,-9.46,618.75,0,-3330,0,0,693.85
2024-03-20 16:00:00,-8.84,643.81,25060,0,0,0,715.94
2024-03-21 16:00:00,-8.89,647.44,3631,0,0,0,720.37
2024-03-22 16:00:00,-9.93,628.47,0,-18970,0,0,708.78
2024-03-25 16:00:00,-11.69,601.65,0,-26818,0,0,694.53
2024-03-26 16:00:00,-11.52,585.72,0,-15933.49,0,-685763,675
2024-03-27 16:00:00,-13.99,585.72,0,0,0,0,697.26
2024-03-28 16:00:00,-12.57,585.72,0,0,0,0,684.31
2024-03-29 16:00:00,-11.83,585.72,0,0,0,0,677.72
2024-04-01 16:00:00,-9.89,585.72,0,0,0,0,660.98
2024-04-02 16:00:00,-10.41,596.91,11189.54,0,684874,0,677.89
2024-04-03 16:00:00,-10.96,595.36,0,-1546.29,141102,-160740,680.95
2024-04-08 16:00:00,-12.31,557.64,0,-37722,0,0,649.96
2024-04-09 16:00:00,-11.47,557.05,0,-588.21,0,-637855,642.18
2024-04-10 16:00:00,-13.07,557.05,0,0,0,0,655.84
2024-04-11 16:00:00,-13.12,557.05,0,0,0,0,656.27
2024-04-12 16:00:00,-13.63,557.05,0,0,0,0,660.74
2024-04-15 16:00:00,-14.03,557.05,0,0,0,0,664.28
2024-04-16 16:00:00,-17.22,557.05,0,0,0,0,693.73
2024-04-17 16:00:00,-14.29,557.05,0,0,0,0,666.6
2024-04-18 16:00:00,-14.2,557.05,0,0,0,0,665.79
2024-04-19 16:00:00,-14.92,557.05,0,0,0,0,672.27
2024-04-22 16:00:00,-15.22,557.05,0,0,0,0,675.01
2024-04-23 16:00:00,-15.5,557.05,0,0,0,0,677.57
2024-04-24 16:00:00,-14.65,572.67,15620.99,0,656688,0,688.13
2024-04-25 16:00:00,-14.35,580.78,8108,0,0,0,694.84
2024-04-26 16:00:00,-13.09,574.36,0,-6423,0,0,675.93
2024-04-29 16:00:00,-11.02,600.53,26173,0,0,0,687.29
2024-04-30 16:00:00,-11.64,576.15,0,-24374,0,0,665.22
2024-05-06 16:00:00,-9.92,603.25,27095,0,0,0,680.69
2024-05-07 16:00:00,-9.76,601.68,0,-1570.94,138610,-157964,677.57
2024-05-08 16:00:00,-11.16,579.12,0,-22559,0,0,664.43
2024-05-09 16:00:00,-10.01,583.99,4872,0,0,0,660.07
2024-05-10 16:00:00,-10.58,567.21,0,-16785,0,0,646.15
2024-05-13 16:00:00,-11.2,549.75,0,-17461,0,0,631.7
2024-05-14 16:00:00,-10.83,555.89,6144.32,0,0,-637447,635.55
2024-05-15 16:00:00,-11.53,555.89,0,0,0,0,641.37
2024-05-16 16:00:00,-11.4,555.89,0,0,0,0,640.28
2024-05-17 16:00:00,-10.35,555.89,0,0,0,0,631.61
2024-05-20 16:00:00,-9.94,541.45,0,-14442.6,655320,0,612.25
2024-05-21 16:00:00,-10.63,544.54,3095,0,0,0,621.2
2024-05-22 16:00:00,-10.47,553.6,9053.13,0,130187,-149856,630.03
2024-05-23 16:00:00,-12.03,532.13,0,-21464,0,0,618.57
2024-05-24 16:00:00,-12.95,529.59,0,-2537.75,0,-610579,623.25
2024-05-27 16:00:00,-12.28,529.59,0,0,0,0,617.73
2024-05-28 16:00:00,-13.21,529.59,0,0,0,0,625.42
2024-05-29 16:00:00,-12.75,529.59,0,0,0,0,621.59
2024-05-30 16:00:00,-12.92,529.59,0,0,0,0,623
2024-05-31 16:00:00,-12.89,529.59,0,0,0,0,622.75
2024-06-03 16:00:00,-13.38,529.59,0,0,0,0,626.84
2024-06-04 16:00:00,-13,529.59,0,0,0,0,623.67
2024-06-05 16:00:00,-13.83,529.59,0,0,0,0,630.64
2024-06-06 16:00:00,-15.22,529.59,0,0,0,0,642.62
2024-06-07 16:00:00,-15.14,529.59,0,0,0,0,641.92
2024-06-11 16:00:00,-14.82,529.59,0,0,0,0,639.13
2024-06-12 16:00:00,-14.2,529.59,0,0,0,0,633.79
2024-06-13 16:00:00,-14.74,529.59,0,0,0,0,638.44
2024-06-14 16:00:00,-14.4,529.59,0,0,0,0,635.5
2024-06-17 16:00:00,-14.2,530.25,654.26,0,629138,0,634.56
2024-06-18 16:00:00,-13.67,527.88,0,-2367.96,0,-628430,627.3
2024-06-19 16:00:00,-14.53,522.14,0,-5744.19,627307,0,627.9
2024-06-20 16:00:00,-16.14,518.81,0,-3329,0,-619227,637.91
2024-06-21 16:00:00,-16.06,518.81,0,0,0,0,637.21
2024-06-24 16:00:00,-17.96,518.81,0,0,0,0,654.28
2024-06-25 16:00:00,-18.27,518.81,0,0,0,0,657.14
2024-06-26 16:00:00,-16.59,518.81,0,0,0,0,641.89
2024-06-27 16:00:00,-17.96,518.81,0,0,0,0,654.28
2024-06-28 16:00:00,-17.52,518.81,0,0,0,0,650.25
2024-07-01 16:00:00,-16.8,518.81,0,0,0,0,643.76
2024-07-02 16:00:00,-17.36,555.44,36636.51,0,618306,0,693.13
2024-07-03 16:00:00,-17.99,578.5,23058.87,0,264122,-271460,727.34
2024-07-04 16:00:00,-19.18,572.51,0,-5996.99,0,-666150,732.11
2024-07-05 16:00:00,-18.82,572.51,0,0,0,0,728.42
2024-07-08 16:00:00,-20.19,572.51,0,0,0,0,742.64
2024-07-09 16:00:00,-18.71,572.51,0,0,0,0,727.3
2024-07-10 16:00:00,-18.82,572.51,0,0,0,0,728.42
2024-07-11 16:00:00,-17.09,572.51,0,0,0,0,711.13
2024-07-12 16:00:00,-17.16,573.89,1389.42,0,671942,0,713.48
2024-07-15 16:00:00,-17.71,563.17,0,-10724.77,0,-663671,705.89
2024-07-16 16:00:00,-17.17,563.17,0,0,0,0,700.64
2024-07-17 16:00:00,-17.92,563.17,0,0,0,0,707.96
2024-07-18 16:00:00,-17.89,563.17,0,0,0,0,707.66
2024-07-19 16:00:00,-17.77,563.17,0,0,0,0,706.48
2024-07-22 16:00:00,-17.85,563.17,0,0,0,0,707.27
2024-07-23 16:00:00,-20.04,563.17,0,0,0,0,729.38
2024-07-24 16:00:00,-21.06,563.17,0,0,0,0,740.09
2024-07-25 16:00:00,-20.93,563.17,0,0,0,0,738.71
2024-07-26 16:00:00,-19.82,563.17,0,0,0,0,727.1
2024-07-29 16:00:00,-20.1,574.16,10991.21,0,662622,0,743.75
2024-07-30 16:00:00,-20.28,574.69,526.22,0,0,-675216,746.32
2024-07-31 16:00:00,-17.73,594.01,19323.7,0,674319,0,743.58
2024-08-01 16:00:00,-18.1,611.54,17528,0,0,0,768.79
2024-08-02 16:00:00,-19.09,610.94,0,-595.61,140606,-151869,778.68
2024-08-05 16:00:00,-20.88,615.99,5047.54,0,140400,-145644,804.94
2024-08-06 16:00:00,-19.9,638.08,22092,0,0,0,821.45
2024-08-07 16:00:00,-20.02,640.54,2456.59,0,148678,-162932,825.91
2024-08-08 16:00:00,-19.94,640.43,0,-107.5,0,-711157,824.84
2024-08-09 16:00:00,-20.43,640.43,0,0,0,0,830.54
2024-08-12 16:00:00,-20.83,640.43,0,0,0,0,835.24
2024-08-13 16:00:00,-20.47,657.52,17087.97,0,740104,0,852.5
2024-08-14 16:00:00,-21.21,657.61,86.97,0,0,-758487,861.56
2024-08-15 16:00:00,-20.64,657.61,0,0,0,0,854.65
2024-08-16 16:00:00,-21,657.61,0,0,0,0,859
2024-08-19 16:00:00,-21.13,657.61,0,0,0,0,860.58
2024-08-20 16:00:00,-22.26,657.61,0,0,0,0,874.54
2024-08-21 16:00:00,-22.33,657.61,0,0,0,0,875.42
2024-08-22 16:00:00,-23.11,657.61,0,0,0,0,885.32
2024-08-23 16:00:00,-23.14,657.61,0,0,0,0,885.7
2024-08-26 16:00:00,-22.8,657.61,0,0,0,0,881.36
2024-08-27 16:00:00,-23.71,657.61,0,0,0,0,893.07
2024-08-28 16:00:00,-23.5,657.61,0,0,0,0,890.34
2024-08-29 16:00:00,-22.48,657.61,0,0,0,0,877.31
2024-08-30 16:00:00,-20.67,674,16395.81,0,757291,0,875.67
2024-09-02 16:00:00,-22.1,669.14,0,-4864,0,0,887.34
2024-09-03 16:00:00,-21.32,677.4,8258,0,0,0,888.05
2024-09-04 16:00:00,-21.84,659.4,0,-18001.29,154630,-156849,871.6
2024-09-05 16:00:00,-21.51,670.47,11078,0,0,0,881.62
2024-09-06 16:00:00,-22.77,647.71,0,-22764,0,0,868.16
2024-09-09 16:00:00,-23.32,645.55,0,-2157.8,0,-744462,872.29
2024-09-10 16:00:00,-23.05,645.55,0,0,0,0,868.88
2024-09-11 16:00:00,-23.11,645.55,0,0,0,0,869.63
2024-09-12 16:00:00,-23.56,645.55,0,0,0,0,875.34
2024-09-13 16:00:00,-24.29,645.55,0,0,0,0,884.74
2024-09-18 16:00:00,-24.49,645.55,0,0,0,0,887.35
2024-09-19 16:00:00,-23.44,645.55,0,0,0,0,873.81
2024-09-20 16:00:00,-23.47,645.55,0,0,0,0,874.19
2024-09-23 16:00:00,-23.44,645.55,0,0,0,0,873.81
2024-09-24 16:00:00,-20.46,673.38,27828.56,0,744788,0,872.32
2024-09-25 16:00:00,-19.84,702.73,29350.19,0,158610,-175560,901.41
2024-09-26 16:00:00,-16.88,726.99,24261,0,0,0,894.94
2024-09-27 16:00:00,-12.58,763.74,36749,0,0,0,888.03
2024-09-30 16:00:00,-4.98,838.43,74688,0,0,0,887.61
2024-10-08 16:00:00,0.21,885.74,47314,0,0,0,883.67
2024-10-09 16:00:00,-6.56,838.71,0,-47029,0,0,904.61
2024-10-10 16:00:00,-6.66,842.54,3821.52,0,0,-926525,909.79
2024-10-11 16:00:00,-10,842.54,0,0,0,0,947.27
2024-10-14 16:00:00,-7.59,842.54,0,0,0,0,919.95
2024-10-15 16:00:00,-9.25,842.54,0,0,0,0,938.61
2024-10-16 16:00:00,-9.61,842.54,0,0,0,0,942.75
2024-10-17 16:00:00,-10.02,829.13,0,-13405.42,941410,0,932.6
2024-10-18 16:00:00,-6.97,826.29,0,-2838.65,0,-926653,895.69
2024-10-21 16:00:00,-5.62,824.08,0,-2212.57,925233,0,879.11
2024-10-22 16:00:00,-4.33,856.59,32507,0,0,0,899.89
2024-10-23 16:00:00,-4.05,884.44,27854,0,0,0,925.99
2024-10-24 16:00:00,-4.83,919.92,35481.68,0,395537,-422817,971.68
2024-10-25 16:00:00,-3.35,945.16,25234.33,0,204732,-207888,981.39
2024-10-28 16:00:00,-1.93,982.15,36990,0,0,0,1003.45
2024-10-29 16:00:00,-2.82,947,0,-35145,0,0,977.38
2024-10-30 16:00:00,-2.34,947.29,291.35,0,208495,-207770,972.38
2024-10-31 16:00:00,-1.48,977.65,30356,0,0,0,993.84
2024-11-01 16:00:00,-3.24,950.3,0,-27350,0,0,985.47
2024-11-04 16:00:00,-1.4,941.17,0,-9128.33,0,-1013328,955.95
2024-11-05 16:00:00,1.1,941.17,0,0,0,0,929.84
2024-11-06 16:00:00,1.44,958.27,17101.25,0,1039166,0,943.25
2024-11-07 16:00:00,3.18,993.63,35362,0,0,0,959.92
2024-11-08 16:00:00,3.03,996.73,3094.93,0,218785,-219564,964.48
2024-11-11 16:00:00,4.86,1017.02,20287.37,0,218040,-239400,965.25
2024-11-12 16:00:00,3.99,1019.94,2926,0,0,0,976.97
2024-11-13 16:00:00,3.96,1027.19,7243.8,0,223110,-216362,984.25
2024-11-14 16:00:00,1.35,1002.7,0,-24488,0,0,988.01
2024-11-15 16:00:00,-0.81,999.08,0,-3619.82,0,-1084480,1008.06
2024-11-18 16:00:00,-2.65,999.08,0,0,0,0,1029
2024-11-19 16:00:00,-0.82,999.08,0,0,0,0,1008.17
2024-11-20 16:00:00,0.65,999.08,0,0,0,0,991.98
2024-11-21 16:00:00,0.98,999.08,0,0,0,0,988.41
2024-11-22 16:00:00,-2.27,949.39,0,-49687.48,1098275,0,973.76
2024-11-25 16:00:00,-2.06,955.39,6000.82,0,0,-1056291,977.59
2024-11-26 16:00:00,-2.79,949.7,0,-5692.3,1054345,0,979.83
2024-11-27 16:00:00,-0.96,947.56,0,-2143,0,0,957.71
2024-11-28 16:00:00,-1.57,980.89,33336,0,0,0,998.13
2024-11-29 16:00:00,-0.22,991.44,10552.61,0,216125,-218890,993.85
2024-12-02 16:00:00,1.66,1014.8,23357,0,0,0,996.6
2024-12-03 16:00:00,1.48,1017,2201,0,0,0,1000.71
2024-12-04 16:00:00,0.26,993.93,0,-23073,0,0,991.09
2024-12-05 16:00:00,0.96,1015.68,21753,0,0,0,1005.07
2024-12-06 16:00:00,2.19,1048.53,32845,0,0,0,1023.92
2024-12-09 16:00:00,1.9,1069.93,21405.11,0,234350,-253526,1048.12
2024-12-10 16:00:00,2.74,1055.03,0,-14903.54,238204,-233909,1024.23
2024-12-11 16:00:00,3.51,1053.89,0,-1140.55,0,-1138117,1014.76
2024-12-12 16:00:00,4.57,1091.39,37503.34,0,1152203,0,1039.32
2024-12-13 16:00:00,2.66,1073.22,0,-18171,0,0,1042.82
2024-12-16 16:00:00,1.48,1073.37,152.26,0,239145,-245384,1056.26
2024-12-17 16:00:00,-0.1,988.14,0,-85236,0,0,989.23
2024-12-18 16:00:00,0.45,991.96,3822.96,0,0,-1086184,987.07
2024-12-19 16:00:00,0.94,991.96,0,0,0,0,981.79
2024-12-20 16:00:00,1.31,991.96,0,0,0,0,977.84
2024-12-23 16:00:00,-0.97,991.96,0,0,0,0,1002.66
2024-12-24 16:00:00,0.19,991.96,0,0,0,0,989.89
2024-12-25 16:00:00,-1.05,991.96,0,0,0,0,1003.55
2024-12-26 16:00:00,-0.07,991.96,0,0,0,0,992.72
2024-12-27 16:00:00,0.23,991.96,0,0,0,0,989.45
